txn_id,card_no,cardholder_name,id_card,phone,txn_amount,currency,merchant_id,merchant_name,mcc,txn_type,channel,country,province,city,device_id,ip,pos_entry_mode,installment,cashback,risk_score,rule_hit,manual_review,manual_result,auth_code,issuer_bank,acquirer_bank,terminal_id,fraud_label,label_source
T000020243504,622202******3135,李*俊,2876**********1216,158****2746,597.44,CNY,M894993,美团外卖,5211,消费,POS,中国,江苏省,郑州,c5f57f66042bbe5b,37909c8950316460,CHIP,6.0,0.93,4,,否,,370402,浦发银行,收单行C,TERM637464,0,unknown
T000020241943,622202******9419,朱*飞,2448**********2570,134****6136,347.14,CNY,M130094,海澜之家,5814,预授权,ECOM,中国,四川省,深圳,6b480788c2f403c8,09190f7424977dac,ECOM,,,7,,否,,920183,工商银行,银联,TERM962806,0,unknown
T000020243073,622202******7213,赵*龙,3356**********2365,195****8593,66.95,CNY,M452737,麦当劳,5691,消费,QR,中国,广东省,北京,bfa6f432854cdcab,8fdc8fb376608bb5,MANUAL,24.0,,11,,否,,319547,工商银行,银联,TERM621350,0,unknown
T000020242640,622202******6634,吴*龙,3583**********6230,134****1437,59.68,CNY,M869440,京东商城,5211,消费,MOBILE,中国,福建省,成都,9bb865bdc372dc0c,2fe819e3fa6c878d,CHIP,12.0,2.93,9,,否,,974311,中信银行,收单行A,TERM467474,0,unknown
T000020241502,622202******4471,姜*阳,4756**********8355,176****8351,888.01,HKD,M664315,星巴克,5812,取现,APP,中国,广东省,北京,d4c129807b4529ba,f92a3aaed81a424f,MAG,3.0,,15,,否,,162438,浦发银行,收单行C,TERM176999,0,unknown
T000020241254,622202******7824,金*超,4095**********8541,177****0092,97.11,CNY,M682144,美团外卖,4111,消费,ECOM,中国,河南省,郑州,d4c129807b4529ba,badf8bc287264a75,ECOM,3.0,2.43,23,,否,,891270,农业银行,收单行C,TERM924922,0,unknown
T000020241132,622202******6966,施*东,2789**********4381,184****0801,56.03,CNY,M472060,拼多多,5999,消费,APP,中国,四川省,深圳,a1cfc0ac69f935c7,e3091194a2222894,CONTACTLESS,,,11,,是,真实交易,413038,交通银行,收单行C,TERM406351,0,manual
T000020240825,622202******6178,许*民,2942**********8596,175****2625,49.5,CNY,M664315,屈臣氏,4511,消费,QR,中国,山东省,武汉,0839b99b833c6102,aa4c0af57f5bebcd,MANUAL,,,29,,否,,104383,工商银行,收单行C,TERM615326,0,unknown
T000020243470,622202******6105,孔*晨,6123**********9925,193****3813,645.85,HKD,M284692,华润万家,5211,消费,POS,中国,上海市,上海,0369b19021a80f0e,7153d9efa93c7960,CHIP,,1.73,30,,否,,314744,建设银行,银联,TERM167726,0,unknown
T000020242904,622202******6321,钱*阳,4510**********5102,184****1338,579.48,CNY,M370902,拼多多,5999,消费,ECOM,中国,湖北省,深圳,a3af1f6f3fd6153c,fd6d031d67b739ec,ECOM,,,22,,否,,441079,招商银行,银联,TERM395085,0,unknown
T000020241223,622202******6912,朱*飞,3389**********4012,174****8224,465.21,CNY,M745830,优衣库,5411,消费,POS,中国,北京市,青岛,f65ba79519a29378,dd13a0e12e6dbe11,MAG,,,28,,否,,492099,中国银行,银联,TERM725654,0,unknown
T000020242726,622202******1970,吕*平,2541**********6109,132****2394,978.54,CNY,M664315,星巴克,5541,消费,ECOM,中国,浙江省,深圳,40a2f99d32766348,790a553da5eade1e,MANUAL,12.0,46.96,13,,否,,751154,中信银行,收单行B,TERM391883,0,unknown
T000020241326,622202******1853,秦*晨,1503**********6638,138****1153,197.06,CNY,M357420,饿了么,5411,消费,APP,中国,北京市,南京,1a5ca10afdc46899,ffb6c1019723e871,CONTACTLESS,,,6,,否,,679838,农业银行,收单行B,TERM212267,0,unknown
T000020242656,622202******8334,秦*林,5816**********4711,181****1013,133.33,CNY,M739979,海澜之家,4111,预授权,MOBILE,中国,广东省,武汉,79ff20a54e73cdd2,1d76ecf88e693348,MANUAL,,,28,,否,,166510,农业银行,银联,TERM131353,0,unknown
T000020242029,622202******5325,何*平,2746**********3567,136****2462,579.46,CNY,M383201,饿了么,5999,消费,ECOM,中国,湖北省,武汉,083dc8ae4e0f1d0b,84d9d2f251889b8f,MANUAL,12.0,,12,,否,,444651,工商银行,收单行B,TERM408700,0,unknown
T000020241267,622202******3135,孔*浩,2756**********8962,185****8665,187.64,CNY,M855053,支付宝,5812,消费,POS,中国,湖北省,北京,9469c4521c54c545,268a20f08a0374d9,ECOM,,,23,,否,,879040,交通银行,收单行C,TERM166632,0,unknown
T000020240805,622202******7491,周*飞,3490**********4143,138****7852,597.5,CNY,M383201,沃尔玛,4111,消费,APP,中国,江苏省,郑州,0bd5311140212c9b,4d9ca21497ad588c,MANUAL,,,23,,否,,154382,交通银行,银联,TERM985356,0,unknown
T000020242729,622202******6023,李*博,4364**********5581,158****3556,79.72,CNY,M606983,支付宝,4111,消费,APP,中国,河南省,郑州,1ec1009b0b76915e,146544406b8f203a,ECOM,6.0,1.45,26,,否,,962128,农业银行,银联,TERM514487,0,unknown
T000020241932,622202******0421,蒋*凯,1922**********3615,139****5532,64.0,CNY,M782054,优衣库,5311,消费,MOBILE,中国,河南省,广州,939e58ff8f327749,59640b1e69071b6b,CHIP,,,27,,否,,432757,中信银行,收单行B,TERM839960,0,unknown
T000020242618,622202******7776,褚*林,4371**********3491,172****5464,256.1,CNY,M782054,饿了么,4511,消费,QR,中国,山东省,深圳,64130a4f1b23d432,73cfa306b573fe89,MANUAL,,,21,,否,,668604,中信银行,收单行B,TERM431283,0,unknown
T000020241047,622202******7962,周*林,5159**********2229,138****7823,497.84,CNY,M721254,沃尔玛,5999,消费,ECOM,中国,北京市,北京,04767d7febebab92,0f61beff5bd30724,CHIP,,7.29,12,,否,,735996,建设银行,收单行C,TERM156962,0,unknown
T000020240836,622202******5017,卫*峰,1307**********9684,181****6103,288.09,CNY,M110644,华润万家,5211,消费,QR,中国,福建省,深圳,e960dc19952a1fa8,1da5cb9581565257,CHIP,,,25,,否,,288678,工商银行,银联,TERM939398,0,unknown
T000020242502,622202******5194,许*林,1393**********4842,196****1937,337.27,CNY,M392477,华润万家,5541,消费,QR,中国,湖北省,南京,755cb7791cfbd902,4d13842c1f057567,CHIP,,,7,,否,,508717,浦发银行,收单行A,TERM902827,0,unknown
T000020240683,622202******7136,卫*亮,2036**********4659,175****8978,109.71,CNY,M370902,中国石油,5999,消费,MOBILE,中国,河南省,武汉,3a8ea0bd5e7305f0,c5935a2426f28237,CHIP,,,29,,否,,711922,建设银行,银联,TERM303993,0,unknown
T000020240663,622202******6255,许*阳,6442**********5842,139****0554,413.5,CNY,M993085,滴滴出行,5691,消费,MOBILE,中国,广东省,广州,d2b686c385a17801,921ce93d6e79cacc,ECOM,,,27,,否,,112653,交通银行,收单行C,TERM238394,0,unknown
T000020243380,622202******4844,赵*健,5407**********6175,186****9187,250.18,CNY,M894993,天猫超市,5541,消费,QR,中国,北京市,成都,8ac25b4be022b64e,a83dafd3302aea26,MANUAL,,,29,,否,,339132,中国银行,收单行A,TERM107744,0,unknown
T000020243225,622202******7235,金*飞,2996**********6449,134****3943,873.32,CNY,M440802,沃尔玛,4111,消费,MOBILE,中国,广东省,成都,a3d9f2e20960d551,5a2197714f582cdf,CONTACTLESS,,,14,,否,,156396,中信银行,收单行C,TERM645620,0,unknown
T000020242545,622202******3857,曹*泽,4666**********4814,134****5921,43.18,HKD,M894993,京东商城,5211,消费,MOBILE,中国,北京市,郑州,e47d1485ad128172,a93f31552886dee3,CHIP,6.0,0.89,27,,否,,603745,浦发银行,银联,TERM680581,0,unknown
T000020241340,622202******4967,沈*飞,4438**********6143,183****6337,147.88,CNY,M612311,沃尔玛,5541,消费,ECOM,中国,上海市,深圳,9f28cd723241ccc9,c71cb0da199ebe6d,CONTACTLESS,3.0,,26,,否,,782216,浦发银行,收单行C,TERM479964,0,unknown
T000020242150,622202******4809,赵*平,1396**********4730,151****0159,1073.48,CNY,M647091,携程旅行,5812,消费,POS,中国,江苏省,上海,be93ac245fb202da,c350f8ec95c58ed7,CHIP,,,91,"R002,R003",否,,359245,农业银行,收单行A,TERM472480,1,chargeback
T000020242695,622202******9868,金*林,5247**********8115,189****7442,167.89,CNY,M682144,拼多多,5311,消费,QR,中国,浙江省,郑州,279f682c6eb1d0d5,07139559247cffcb,ECOM,,,1,,否,,812800,招商银行,收单行C,TERM378695,0,unknown
T000020243410,622202******8259,许*凯,1402**********1661,173****4191,587.17,CNY,M452737,麦当劳,4111,消费,APP,中国,福建省,南京,63466980509977f8,379709ad7f5f5fa9,ECOM,6.0,,8,,否,,638875,建设银行,收单行C,TERM691335,0,unknown
T000020240680,622202******8607,蒋*浩,5967**********3029,133****9054,616.66,CNY,M497399,沃尔玛,5691,消费,MOBILE,中国,广东省,上海,b54bd3a2179a16e7,c7ff243f102d9f33,MAG,6.0,25.62,22,,否,,194782,招商银行,收单行A,TERM505343,0,unknown
T000020242996,622202******0342,赵*龙,3765**********7809,177****1317,414.85,CNY,M611233,中国石化,5999,消费,APP,中国,北京市,郑州,57713c75d626b2bc,8f9a67fd1781f5d3,MANUAL,,,22,,否,,944722,中信银行,收单行C,TERM858365,0,unknown
T000020242284,622202******2273,卫*健,1819**********5275,132****2724,795.2,CNY,M697530,京东商城,5814,消费,APP,中国,四川省,深圳,2de90ff1ac058599,81db0f2e10fa17e3,MAG,,15.42,29,,否,,187446,浦发银行,收单行C,TERM196978,0,unknown
T000020243140,622202******8290,蒋*杰,4818**********3680,189****6757,69.03,HKD,M965845,天猫超市,5211,消费,APP,中国,北京市,郑州,bc70817b1a0f8d59,cf1d2ba541969e4d,CONTACTLESS,3.0,,1,,否,,577071,农业银行,收单行B,TERM688664,0,unknown
T000020243576,622202******6634,吴*博,3976**********1925,155****3428,1036.05,EUR,M886931,拼多多,5999,消费,APP,中国,四川省,青岛,636ab8d126706a25,cbadbf0861889abf,CHIP,,41.64,19,,否,,362218,中信银行,收单行C,TERM508680,0,unknown
T000020241100,622202******1456,李*亮,5286**********7717,171****7741,750.61,CNY,M993085,去哪儿,5814,消费,ECOM,中国,湖北省,青岛,422353298c524a16,1721e038a8977205,MAG,12.0,,0,,否,,856148,招商银行,收单行A,TERM161248,0,unknown
T000020242001,622202******4428,郑*杰,4547**********4938,194****9674,252.68,CNY,M526170,滴滴出行,5999,消费,QR,中国,广东省,武汉,0521e34521fd8faf,13721cf887642d70,ECOM,,,10,,否,,898810,交通银行,收单行B,TERM239953,0,unknown
T000020242825,622202******7357,韩*东,2469**********5482,173****8421,41.09,CNY,M725113,支付宝,5691,消费,ECOM,中国,福建省,北京,24b85b481daa97f1,79496786a5dee65a,CHIP,,,2,,否,,302482,交通银行,收单行C,TERM934506,0,unknown
T000020241897,622202******1152,金*鹏,3923**********6890,188****1153,1082.26,CNY,M392477,携程旅行,4111,消费,ECOM,中国,广东省,杭州,c976ae9e31610d17,fa9b40debe09b602,MANUAL,,,28,,否,,157000,中国银行,收单行C,TERM560816,0,unknown
T000020241473,622202******7727,施*浩,5915**********2232,189****4273,224.68,CNY,M260422,美团外卖,5311,消费,MOBILE,中国,浙江省,杭州,04767d7febebab92,d6ca75eea755bee4,ECOM,3.0,10.92,14,,否,,804473,工商银行,收单行C,TERM907973,0,unknown
T000020243469,622202******2079,吕*民,5776**********7749,153****1937,436.1,CNY,M947458,美团外卖,5411,消费,MOBILE,中国,福建省,上海,63466980509977f8,1382e3490e01961d,CHIP,,,14,,否,,415055,农业银行,收单行C,TERM900353,0,unknown
T000020242288,622202******8035,严*海,4492**********7678,156****4284,203.03,CNY,M992288,优衣库,5999,消费,MOBILE,中国,湖北省,南京,f31309da105577d6,82bf796e81049699,MAG,3.0,7.03,7,,否,,996716,工商银行,银联,TERM206072,0,unknown
T000020242808,622202******1493,华*俊,2831**********3641,173****9125,546.22,CNY,M440802,去哪儿,5691,消费,POS,中国,福建省,郑州,79ff20a54e73cdd2,489929f6d5749145,CHIP,,14.81,30,R002,否,,890003,工商银行,收单行C,TERM536644,2,rule
T000020241496,622202******7239,张*林,1251**********9041,158****4797,588.96,CNY,M611233,麦当劳,4511,消费,POS,中国,四川省,杭州,16af5b44adfb8048,9f6b070343fbbdd7,MAG,,,9,,否,,159726,交通银行,收单行B,TERM625518,0,unknown
T000020241913,622202******5271,孙*飞,4238**********6103,172****0836,237.22,CNY,M912270,饿了么,4111,消费,MOBILE,中国,广东省,广州,2779c9f0162ac7dc,40ae43b833ba14b7,ECOM,,,29,,否,,831213,交通银行,收单行A,TERM393120,0,unknown
T000020242236,622202******4383,韩*俊,6329**********2969,153****8275,175.82,CNY,M389688,华润万家,5541,消费,QR,中国,广东省,上海,2bdf20634336c4bc,c792cdfeb254e0ee,MAG,24.0,,29,,否,,454351,交通银行,收单行B,TERM328686,0,unknown
T000020243122,622202******7836,沈*浩,6477**********6535,153****7199,664.08,CNY,M452737,中国石油,5691,消费,QR,中国,山东省,青岛,f4a3447ed9c2667e,503bbe0d3a734603,ECOM,6.0,,41,,否,,609070,浦发银行,银联,TERM145280,0,unknown
T000020241682,622202******8334,魏*飞,1517**********8517,191****5686,97.71,CNY,M866536,中国石化,5311,消费,QR,中国,福建省,郑州,fa78e0657942bbae,d932818a3824fe23,ECOM,,,27,,否,,132840,中国银行,收单行C,TERM122268,0,unknown
T000020241438,622202******3857,孔*华,6489**********8512,188****9104,13.01,CNY,M992288,饿了么,5211,消费,APP,中国,四川省,青岛,ce4eae9cf15f77c3,2e03f1c37fdf41e9,MANUAL,,,19,,否,,876442,建设银行,收单行B,TERM866008,0,unknown
T000020242424,622202******3247,钱*辉,2950**********4120,189****9225,422.7,CNY,M383201,华润万家,5541,消费,APP,中国,北京市,杭州,ea3114b03d065e6e,5d7e00639243bc14,MAG,,,20,,否,,430726,浦发银行,收单行C,TERM532032,0,unknown
T000020240636,622202******7800,陈*峰,3237**********8726,138****0386,402.97,CNY,M664315,去哪儿,5211,消费,QR,中国,河南省,郑州,d6f7ea52ee4bd012,de11d44f5308e77f,MAG,,,13,,否,,672808,交通银行,收单行C,TERM739711,0,unknown
T000020240728,622202******8586,冯*亮,2553**********4314,154****4498,130.21,CNY,M357420,海澜之家,5814,消费,POS,中国,湖北省,深圳,a65bdd279781cbe8,9f32eba556018f57,CHIP,,,17,,否,,224138,农业银行,收单行C,TERM980303,0,unknown
T000020242607,622202******1802,王*博,2319**********9284,179****3697,173.85,CNY,M947458,星巴克,4111,预授权,ECOM,中国,上海市,成都,d99ca51e2e8b2a83,f4fcf01e33efa8f0,CHIP,,5.03,0,,否,,438786,中信银行,收单行A,TERM829456,0,unknown
T000020241581,622202******6954,张*阳,2407**********7016,191****2790,14.94,CNY,M284692,优衣库,5411,消费,QR,中国,上海市,青岛,d35a295ad9835d66,cc794a50def170e7,MANUAL,,,26,,否,,262064,交通银行,银联,TERM945220,0,unknown
T000020241661,622202******4351,韩*泽,6302**********7584,193****3529,198.18,CNY,M682789,天猫超市,5211,消费,POS,中国,北京市,北京,fcd5aba9ec7ab6be,639dcff444396cad,ECOM,,,14,,否,,496323,中信银行,收单行A,TERM649113,0,unknown
T000020243449,622202******2825,施*亮,5255**********6568,131****0091,420.63,CNY,M440802,去哪儿,5999,消费,APP,中国,湖北省,上海,35dce13b121b8acf,791324bca9488462,MAG,,,21,R002,否,,508100,交通银行,收单行B,TERM812241,2,rule
T000020243125,622202******2619,金*峰,2743**********8960,132****8633,56.84,CNY,M437960,优衣库,5211,消费,QR,中国,北京市,北京,bc70817b1a0f8d59,06eec76d91528b7e,MANUAL,,1.75,25,,否,,576306,交通银行,收单行A,TERM737678,0,unknown
T000020243342,622202******3370,周*浩,5231**********2654,188****5429,7566.6,CNY,M947458,麦当劳,5814,消费,POS,中国,北京市,郑州,435518ba8c25b82a,653efd468167cd49,CONTACTLESS,,,7,,否,,394944,中信银行,收单行C,TERM137243,0,unknown
T000020240761,622202******5578,尤*东,2709**********2915,134****4407,88.98,CNY,M745830,肯德基,4111,消费,MOBILE,中国,江苏省,深圳,2779c9f0162ac7dc,5908a63e035c957e,CONTACTLESS,24.0,2.0,5,,否,,270495,招商银行,收单行A,TERM126135,0,unknown
T000020242801,622202******1677,郑*国,5962**********9267,182****9375,291.18,CNY,M393243,麦当劳,5211,消费,MOBILE,中国,山东省,广州,08c316b89bacde69,fcf18b52fadbecce,MAG,,,0,,否,,166891,交通银行,收单行B,TERM360934,0,unknown
T000020240699,622202******5578,冯*林,4089**********4170,176****9527,129.09,CNY,M353080,沃尔玛,4111,消费,QR,中国,北京市,青岛,a95b40d2529e255e,adf8fd4066c01314,CONTACTLESS,12.0,2.02,11,,否,,923824,中国银行,银联,TERM390119,0,unknown
T000020243457,622202******3073,钱*晨,4419**********3473,154****7996,4186.39,CNY,M437960,中国石化,5814,预授权,QR,中国,河南省,杭州,72d45abc94e9d732,1d7a0e11ce4eb25c,CONTACTLESS,12.0,,9,,否,,547891,建设银行,收单行A,TERM220479,0,unknown
T000020241004,622202******6582,周*晨,2164**********9748,139****8571,1342.1,CNY,M452737,中国石化,5814,消费,POS,中国,上海市,广州,19beeefc8ddce081,8fd1bd85d1975474,CHIP,,18.28,6,,否,,952812,工商银行,收单行A,TERM512935,0,unknown
T000020242388,622202******8290,秦*峰,2119**********5594,135****0368,125.11,CNY,M526170,支付宝,5541,消费,POS,中国,北京市,成都,2bdf20634336c4bc,072e7b93ff5786a0,CHIP,,,17,,否,,404898,浦发银行,收单行A,TERM467958,0,unknown
T000020243051,622202******5715,郑*晨,2645**********9082,199****1642,94.53,CNY,M618317,肯德基,5541,消费,QR,中国,北京市,北京,930a1a0be5633b6d,18dd7b9bafc734e1,MAG,3.0,,22,,否,,857996,农业银行,收单行B,TERM802664,0,unknown
T000020242531,622202******0117,严*民,5058**********5078,181****3276,130.15,CNY,M947458,支付宝,4511,消费,APP,中国,湖北省,武汉,f31309da105577d6,7e7eb2ac2ec0b1e7,CONTACTLESS,,,0,,否,,737430,农业银行,银联,TERM681716,0,unknown
T000020241001,622202******2150,沈*林,1959**********8250,158****1719,456.62,CNY,M353080,沃尔玛,5311,消费,ECOM,中国,湖北省,广州,d35a295ad9835d66,bcc5c5258b76d48a,MANUAL,,,14,,否,,458915,交通银行,收单行A,TERM623273,0,unknown
T000020242334,622202******3977,韩*东,4379**********4662,155****6917,567.3,CNY,M472060,京东商城,5814,消费,ECOM,中国,山东省,武汉,5cb4894c8b70cfd8,df307a4f1260942d,ECOM,,,12,,否,,210746,建设银行,收单行B,TERM660541,0,unknown
T000020242190,622202******2319,秦*博,3234**********2141,173****3997,894.33,CNY,M526170,去哪儿,5541,消费,ECOM,中国,广东省,杭州,a93ddd6b4133f342,06c9bfe2cd2c2c51,CONTACTLESS,3.0,29.31,22,,否,,246583,建设银行,收单行C,TERM687038,0,unknown
T000020240602,622202******4792,许*龙,2342**********4697,195****7798,235.06,CNY,M739979,肯德基,4111,消费,MOBILE,中国,山东省,武汉,06d3eb56a24b0453,6e1ad4230377598e,ECOM,,,25,,否,,204053,中国银行,收单行B,TERM377501,0,unknown
T000020241299,622202******8899,卫*辉,4169**********1102,174****1653,58.83,CNY,M440802,华润万家,5691,取现,MOBILE,中国,浙江省,杭州,ed4898d2830bde7c,9628e6888bd37bf8,CHIP,,1.91,0,,否,,655430,农业银行,收单行A,TERM406818,0,unknown
T000020242130,622202******2160,严*平,2222**********7055,152****3758,468.66,CNY,M936587,拼多多,5814,消费,MOBILE,中国,河南省,成都,083dc8ae4e0f1d0b,7e21b2cda8dc8df8,MAG,,,7,R004,否,,730295,交通银行,银联,TERM688497,0,unknown
T000020243554,622202******9481,郑*辉,3350**********2779,198****6853,712.02,CNY,M912270,中国石化,5812,消费,APP,中国,湖北省,武汉,36e684472d11e27e,0684ffa112a24a61,CONTACTLESS,12.0,21.84,25,,否,,773501,建设银行,银联,TERM128637,0,unknown
T000020242244,622202******6003,魏*鹏,6569**********9350,152****9676,801.94,CNY,M866536,中国石油,5541,取现,QR,中国,广东省,南京,fa78e0657942bbae,542410b27bdc23a4,MANUAL,,,8,,否,,707246,工商银行,收单行B,TERM341230,0,unknown
T000020241396,622202******9350,蒋*华,5005**********3322,158****7442,34.25,CNY,M572700,星巴克,5211,消费,MOBILE,中国,福建省,武汉,e658650a466b8987,b532af894a48a4fc,CHIP,6.0,,17,,否,,723293,农业银行,收单行B,TERM241119,0,unknown
T000020243205,622202******6486,褚*亮,5852**********4658,189****4609,124.53,CNY,M130094,京东商城,4111,消费,APP,中国,福建省,广州,1100a185ea9a186f,d2a1fb4f26884460,CONTACTLESS,,3.95,26,,否,,206707,招商银行,银联,TERM663353,0,unknown
T000020241141,622202******2554,姜*峰,1478**********3474,172****6375,2862.56,CNY,M452737,沃尔玛,4511,消费,POS,中国,山东省,青岛,efcfd2158be5555e,ae62d0fdfdcc1f89,CONTACTLESS,3.0,,41,,否,,214705,中信银行,收单行A,TERM281050,0,unknown
T000020241621,622202******9419,魏*博,3328**********6061,193****2306,764.43,CNY,M800646,去哪儿,5211,消费,APP,中国,四川省,成都,0839b99b833c6102,b8b47762b7502dfd,CONTACTLESS,3.0,,2,,否,,748865,建设银行,收单行A,TERM587793,0,unknown
T000020242482,622202******6735,严*勇,3723**********4008,191****0404,271.76,CNY,M682144,去哪儿,5691,消费,POS,中国,四川省,武汉,471078334e55a945,650303d8d45d6202,CONTACTLESS,,,11,,否,,177255,农业银行,收单行A,TERM836904,0,unknown
T000020243512,622202******8494,许*浩,5093**********7365,182****4522,3475.74,HKD,M130094,屈臣氏,5691,预授权,POS,中国,江苏省,北京,dfe76c0476f91892,8830ebbb629d7c52,MAG,,,14,,否,,809176,农业银行,收单行A,TERM187078,0,unknown
T000020243374,622202******2531,陶*浩,2587**********2100,153****6885,344.85,CNY,M965845,滴滴出行,5311,消费,MOBILE,中国,江苏省,上海,3bc74393b51fdacb,5a58c417c1b33e96,ECOM,,,27,,否,,105001,招商银行,收单行A,TERM213041,0,unknown
T000020241103,622202******7841,周*鹏,3336**********5194,199****5276,122.03,HKD,M641722,滴滴出行,5999,消费,POS,中国,江苏省,青岛,f3b930687d4904d9,f303eb973f7c4c77,CONTACTLESS,24.0,,5,,否,,881537,浦发银行,银联,TERM303168,0,unknown
T000020240801,622202******5271,蒋*晨,3579**********9264,182****7680,727.99,CNY,M912270,中国石油,5691,消费,MOBILE,中国,北京市,北京,e4d02c10f7ada95d,0df3c13853f3b887,MANUAL,,,1,,否,,119527,招商银行,收单行A,TERM358281,0,unknown
T000020242879,622202******9823,张*峰,3019**********6013,187****3741,18.17,CNY,M641722,中国石化,5211,消费,MOBILE,中国,广东省,北京,19c2cbf391a07f49,6929056fe9c569d8,CHIP,,,15,,否,,437691,中信银行,收单行C,TERM724806,0,unknown
T000020242096,622202******3135,王*林,4266**********1034,179****3929,2924.14,CNY,M472060,中国石化,5411,消费,APP,中国,北京市,郑州,c8ecc907f15ce82f,7870bc611e124aae,CONTACTLESS,3.0,,19,,否,,821471,浦发银行,收单行B,TERM921662,0,unknown
T000020241677,622202******3977,韩*鹏,4200**********8894,184****2217,104.37,CNY,M965845,沃尔玛,4511,消费,ECOM,中国,北京市,广州,ba7a9c7890936138,392ce4544ec49159,ECOM,,0.14,17,,否,,530846,招商银行,收单行A,TERM401446,0,unknown
T000020240938,622202******7841,秦*国,3649**********8859,196****0959,386.85,CNY,M587455,天猫超市,5311,消费,MOBILE,中国,江苏省,杭州,9b474293b7786f6a,9253f48ac01f0a59,ECOM,,1.09,14,,否,,459338,招商银行,收单行C,TERM559406,0,unknown
T000020241617,622202******1943,陶*凯,5087**********4452,154****7086,104.94,CNY,M370902,携程旅行,5691,消费,ECOM,中国,福建省,杭州,4d066db9432a9bf6,09f615e3d31fe42b,ECOM,6.0,,5,,否,,273693,中信银行,收单行A,TERM863002,0,unknown
T000020241416,622202******9823,冯*凯,2599**********7704,196****2647,422.62,CNY,M355709,去哪儿,4111,消费,POS,中国,北京市,成都,72b514b1117bd87d,ad316e3c916a75d5,CHIP,,1.47,25,,否,,208679,建设银行,收单行A,TERM427208,0,unknown
T000020242582,622202******5663,许*峰,4474**********5141,135****6769,57.21,CNY,M383201,海澜之家,4111,消费,APP,中国,浙江省,青岛,b74d7362057a9bba,2d3e91915759c747,ECOM,24.0,0.11,25,,否,,466260,中国银行,收单行C,TERM109796,0,unknown
T000020241730,622202******7319,施*泽,4340**********6961,136****7200,347.77,CNY,M383201,华润万家,5211,消费,ECOM,中国,广东省,南京,1ae22643b393c6cd,0a7a277493ed874f,MAG,,5.86,25,,否,,620131,建设银行,银联,TERM138611,0,unknown
T000020242556,622202******9565,孔*民,3633**********7307,179****2968,274.23,CNY,M526170,中国石化,4111,转账,APP,中国,北京市,北京,ccfa38a9b635fb06,791b09778a51d145,CONTACTLESS,,,7,,否,,999354,农业银行,收单行A,TERM480338,0,unknown
T000020241964,622202******8639,郑*阳,2196**********9118,174****9244,527.13,CNY,M697530,去哪儿,5999,消费,QR,中国,江苏省,郑州,be93ac245fb202da,188e1eff4ff7479b,MANUAL,,,20,,否,,131349,中信银行,收单行A,TERM599317,0,unknown
T000020240790,622202******8082,孙*凯,6197**********4799,136****7264,3750.36,CNY,M965845,华润万家,5999,消费,APP,中国,浙江省,杭州,e4d02c10f7ada95d,f134c3a91f5a9f6f,MANUAL,,,9,,否,,777568,交通银行,银联,TERM831396,0,unknown
